sentence,predicted,truth
What a neat comment.  Really?  You don't care that one of your buddy ammosexuals fired into a chocolate bus in Juneau?  Neat.  Really neat.,False,True
I have never in my 60 years seen a bunch of inept politician's in my life...from the federal level to the state and local level... will it get any better?..maybe...but i don't think so... not going to hold my breath,False,True
"The Murkowski Administration negotiated a deal with the producers for a gas line.   A bunch of weenies at DNR, some with close ties to TransCanada got it killed.   Some of those same weenies hooked up with Palin and convinced her to abandon her stated commitment to a Tidewater route, a commitment that got her Gov. Hickel's endorsement, and instead endorse a Canadian route and give TransCanada a half-billion dollars to develop it, for which Alaska got ABSOLUTELY NOTHING, but a lot of people made a lot of money.   Now we're on another crazy train with Walker's obsession with a gas line that the produces won't invest in, but will be happy to sell the suckers in Alaska the gas that nobody wants.",False,True
"Abusing an innocent baby that can not hit back. What a looser, worthless human, good for nothing.

Let me have a few minutes with this so called ""dad"". I will gladly beat the @#$@ out of him. Then my brother will do the same and then my friend and then you guys and gals can do it too.

That's what he needs, this guy.

Who is with me?",False,True
Mr stevens is a paranoid nut job. Nobody will go to Juneau to do harm in the capital building....When the legislature bankrupts the state it will be empty.,False,True
I'll pay $500 for someone to go out there and destroy it.,False,True
Cutting funds for state troopers is asinine with alcohol fueling so much crime and then add marijuana to that and Alaska has an upcoming looming crime hurricane on the radar.  Better be adding more state troopers to the budget because the thin blue line was devastated years ago.,False,True
"Yep.    But there are a slug of people in this room who,seeing that shirt, would take it as a white/black joke, funny or not.  I read it and wasn't sure if it was serious or not, not until the squeeky clean white kid put it on.

I may have got a wrong impression Motley.   But after seeing the shirt, it's just one more slip into culture trash.   No biggy, lot's of 3$ jobs in the custom t-shirt business!   ;-)",False,True
"Mucky! Did the FBI come out with something about Trump!? There are no ties, but C'mon, don't hold back, share the juicy details!",False,True
"You got that, Parnell.  The Youtube RNC sessions that I briefly watched, I wanted to see if there were any minorities in the RNC audience.  Two of the sessions I counted three black faces.  I had a good laugh.",False,True
"I work downtown 5 days a week. Despite the free pet waste bags/receptacles and porta potties....both dog and human feces are definitely still a problem. The city workers really try to clean it all up but not on a daily basis. I also see a lot of vomit on the walls and sidewalks. I walk to and from the bus stop and sometimes to and from lunch. As a fifty year old woman, I am not afraid necessarily, but I am disgusted with what we allow in our downtown. If didn't work there...I would not go there for anything. Downtown Eugene is just plain old gross.",False,True
